ID,Food Name,Category,Match Type,Requires Custom Manual Match,Confidence Score,Current Verified Image URL,Attribution,Google Images Search Link,Excel HYPERLINK Formula
"custard_apple__sitaphal__var_1357","Asian Specialty Custard Apple (Sitaphal) (Select)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1560806887-1e4cd0b6cbd6?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Crisp Apple","https://www.google.com/search?q=Asian%20Specialty%20Custard%20Apple%20(Sitaphal)%20(Select)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Asian%20Specialty%20Custard%20Apple%20(Sitaphal)%20(Select)%20food&tbm=isch"", ""View Image"")"
"custard_apple__sitaphal__var_1358","European Heirloom Custard Apple (Sitaphal) (Artisanal)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1560806887-1e4cd0b6cbd6?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Crisp Apple","https://www.google.com/search?q=European%20Heirloom%20Custard%20Apple%20(Sitaphal)%20(Artisanal)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=European%20Heirloom%20Custard%20Apple%20(Sitaphal)%20(Artisanal)%20food&tbm=isch"", ""View Image"")"
"custard_apple__sitaphal__var_1359","Farm-Fresh Premium Custard Apple (Sitaphal) (A-Grade)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1560806887-1e4cd0b6cbd6?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Crisp Apple","https://www.google.com/search?q=Farm-Fresh%20Premium%20Custard%20Apple%20(Sitaphal)%20(A-Grade)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Farm-Fresh%20Premium%20Custard%20Apple%20(Sitaphal)%20(A-Grade)%20food&tbm=isch"", ""View Image"")"
"custard_apple__sitaphal__var_1360","Wild-Harvested Custard Apple (Sitaphal) (Pure)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1560806887-1e4cd0b6cbd6?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Crisp Apple","https://www.google.com/search?q=Wild-Harvested%20Custard%20Apple%20(Sitaphal)%20(Pure)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Wild-Harvested%20Custard%20Apple%20(Sitaphal)%20(Pure)%20food&tbm=isch"", ""View Image"")"
"sapodilla__chiku_","Sapodilla (Chiku)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1591068243886-d8bea9f5c491?auto=format&fit=crop&w=800&q=80","Wikimedia / Ripe Sapodilla (Chikoo)","https://www.google.com/search?q=Sapodilla%20(Chiku)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Sapodilla%20(Chiku)%20food&tbm=isch"", ""View Image"")"
"sapodilla__chiku__var_1361","Fresh Organic Sapodilla (Chiku)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1591068243886-d8bea9f5c491?auto=format&fit=crop&w=800&q=80","Wikimedia / Ripe Sapodilla (Chikoo)","https://www.google.com/search?q=Fresh%20Organic%20Sapodilla%20(Chiku)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Fresh%20Organic%20Sapodilla%20(Chiku)%20food&tbm=isch"", ""View Image"")"
"sapodilla__chiku__var_1362","Sun-Dried Sapodilla (Chiku) (Dried)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1591068243886-d8bea9f5c491?auto=format&fit=crop&w=800&q=80","Wikimedia / Ripe Sapodilla (Chikoo)","https://www.google.com/search?q=Sun-Dried%20Sapodilla%20(Chiku)%20(Dried)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Sun-Dried%20Sapodilla%20(Chiku)%20(Dried)%20food&tbm=isch"", ""View Image"")"
"sapodilla__chiku__var_1363","Himalayan Grade Sapodilla (Chiku) (Special)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1591068243886-d8bea9f5c491?auto=format&fit=crop&w=800&q=80","Wikimedia / Ripe Sapodilla (Chikoo)","https://www.google.com/search?q=Himalayan%20Grade%20Sapodilla%20(Chiku)%20(Special)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Himalayan%20Grade%20Sapodilla%20(Chiku)%20(Special)%20food&tbm=isch"", ""View Image"")"
"sapodilla__chiku__var_1364","South Indian Sapodilla (Chiku) (Traditional)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1591068243886-d8bea9f5c491?auto=format&fit=crop&w=800&q=80","Wikimedia / Ripe Sapodilla (Chikoo)","https://www.google.com/search?q=South%20Indian%20Sapodilla%20(Chiku)%20(Traditional)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=South%20Indian%20Sapodilla%20(Chiku)%20(Traditional)%20food&tbm=isch"", ""View Image"")"
"sapodilla__chiku__var_1365","North Indian Style Sapodilla (Chiku) (Spiced)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1591068243886-d8bea9f5c491?auto=format&fit=crop&w=800&q=80","Wikimedia / Ripe Sapodilla (Chikoo)","https://www.google.com/search?q=North%20Indian%20Style%20Sapodilla%20(Chiku)%20(Spiced)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=North%20Indian%20Style%20Sapodilla%20(Chiku)%20(Spiced)%20food&tbm=isch"", ""View Image"")"
"sapodilla__chiku__var_1366","Mediterranean Classic Sapodilla (Chiku) (Imported)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1591068243886-d8bea9f5c491?auto=format&fit=crop&w=800&q=80","Wikimedia / Ripe Sapodilla (Chikoo)","https://www.google.com/search?q=Mediterranean%20Classic%20Sapodilla%20(Chiku)%20(Imported)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Mediterranean%20Classic%20Sapodilla%20(Chiku)%20(Imported)%20food&tbm=isch"", ""View Image"")"
"sapodilla__chiku__var_1367","Asian Specialty Sapodilla (Chiku) (Select)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1591068243886-d8bea9f5c491?auto=format&fit=crop&w=800&q=80","Wikimedia / Ripe Sapodilla (Chikoo)","https://www.google.com/search?q=Asian%20Specialty%20Sapodilla%20(Chiku)%20(Select)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Asian%20Specialty%20Sapodilla%20(Chiku)%20(Select)%20food&tbm=isch"", ""View Image"")"
"sapodilla__chiku__var_1368","European Heirloom Sapodilla (Chiku) (Artisanal)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1591068243886-d8bea9f5c491?auto=format&fit=crop&w=800&q=80","Wikimedia / Ripe Sapodilla (Chikoo)","https://www.google.com/search?q=European%20Heirloom%20Sapodilla%20(Chiku)%20(Artisanal)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=European%20Heirloom%20Sapodilla%20(Chiku)%20(Artisanal)%20food&tbm=isch"", ""View Image"")"
"sapodilla__chiku__var_1369","Farm-Fresh Premium Sapodilla (Chiku) (A-Grade)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1591068243886-d8bea9f5c491?auto=format&fit=crop&w=800&q=80","Wikimedia / Ripe Sapodilla (Chikoo)","https://www.google.com/search?q=Farm-Fresh%20Premium%20Sapodilla%20(Chiku)%20(A-Grade)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Farm-Fresh%20Premium%20Sapodilla%20(Chiku)%20(A-Grade)%20food&tbm=isch"", ""View Image"")"
"sapodilla__chiku__var_1370","Wild-Harvested Sapodilla (Chiku) (Pure)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1591068243886-d8bea9f5c491?auto=format&fit=crop&w=800&q=80","Wikimedia / Ripe Sapodilla (Chikoo)","https://www.google.com/search?q=Wild-Harvested%20Sapodilla%20(Chiku)%20(Pure)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Wild-Harvested%20Sapodilla%20(Chiku)%20(Pure)%20food&tbm=isch"", ""View Image"")"
"jamun__black_plum_","Jamun (Black Plum)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1520188740392-665a13613329?auto=format&fit=crop&w=800&q=80","Unsplash / Ripe Purple Plums","https://www.google.com/search?q=Jamun%20(Black%20Plum)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Jamun%20(Black%20Plum)%20food&tbm=isch"", ""View Image"")"
"jamun__black_plum__var_1371","Fresh Organic Jamun (Black Plum)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1520188740392-665a13613329?auto=format&fit=crop&w=800&q=80","Unsplash / Ripe Purple Plums","https://www.google.com/search?q=Fresh%20Organic%20Jamun%20(Black%20Plum)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Fresh%20Organic%20Jamun%20(Black%20Plum)%20food&tbm=isch"", ""View Image"")"
"jamun__black_plum__var_1372","Sun-Dried Jamun (Black Plum) (Dried)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1520188740392-665a13613329?auto=format&fit=crop&w=800&q=80","Unsplash / Ripe Purple Plums","https://www.google.com/search?q=Sun-Dried%20Jamun%20(Black%20Plum)%20(Dried)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Sun-Dried%20Jamun%20(Black%20Plum)%20(Dried)%20food&tbm=isch"", ""View Image"")"
"jamun__black_plum__var_1373","Himalayan Grade Jamun (Black Plum) (Special)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1520188740392-665a13613329?auto=format&fit=crop&w=800&q=80","Unsplash / Ripe Purple Plums","https://www.google.com/search?q=Himalayan%20Grade%20Jamun%20(Black%20Plum)%20(Special)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Himalayan%20Grade%20Jamun%20(Black%20Plum)%20(Special)%20food&tbm=isch"", ""View Image"")"
"jamun__black_plum__var_1374","South Indian Jamun (Black Plum) (Traditional)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1520188740392-665a13613329?auto=format&fit=crop&w=800&q=80","Unsplash / Ripe Purple Plums","https://www.google.com/search?q=South%20Indian%20Jamun%20(Black%20Plum)%20(Traditional)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=South%20Indian%20Jamun%20(Black%20Plum)%20(Traditional)%20food&tbm=isch"", ""View Image"")"
"jamun__black_plum__var_1375","North Indian Style Jamun (Black Plum) (Spiced)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1520188740392-665a13613329?auto=format&fit=crop&w=800&q=80","Unsplash / Ripe Purple Plums","https://www.google.com/search?q=North%20Indian%20Style%20Jamun%20(Black%20Plum)%20(Spiced)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=North%20Indian%20Style%20Jamun%20(Black%20Plum)%20(Spiced)%20food&tbm=isch"", ""View Image"")"
"jamun__black_plum__var_1376","Mediterranean Classic Jamun (Black Plum) (Imported)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1520188740392-665a13613329?auto=format&fit=crop&w=800&q=80","Unsplash / Ripe Purple Plums","https://www.google.com/search?q=Mediterranean%20Classic%20Jamun%20(Black%20Plum)%20(Imported)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Mediterranean%20Classic%20Jamun%20(Black%20Plum)%20(Imported)%20food&tbm=isch"", ""View Image"")"
"jamun__black_plum__var_1377","Asian Specialty Jamun (Black Plum) (Select)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1520188740392-665a13613329?auto=format&fit=crop&w=800&q=80","Unsplash / Ripe Purple Plums","https://www.google.com/search?q=Asian%20Specialty%20Jamun%20(Black%20Plum)%20(Select)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Asian%20Specialty%20Jamun%20(Black%20Plum)%20(Select)%20food&tbm=isch"", ""View Image"")"
"jamun__black_plum__var_1378","European Heirloom Jamun (Black Plum) (Artisanal)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1520188740392-665a13613329?auto=format&fit=crop&w=800&q=80","Unsplash / Ripe Purple Plums","https://www.google.com/search?q=European%20Heirloom%20Jamun%20(Black%20Plum)%20(Artisanal)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=European%20Heirloom%20Jamun%20(Black%20Plum)%20(Artisanal)%20food&tbm=isch"", ""View Image"")"
"jamun__black_plum__var_1379","Farm-Fresh Premium Jamun (Black Plum) (A-Grade)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1520188740392-665a13613329?auto=format&fit=crop&w=800&q=80","Unsplash / Ripe Purple Plums","https://www.google.com/search?q=Farm-Fresh%20Premium%20Jamun%20(Black%20Plum)%20(A-Grade)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Farm-Fresh%20Premium%20Jamun%20(Black%20Plum)%20(A-Grade)%20food&tbm=isch"", ""View Image"")"
"jamun__black_plum__var_1380","Wild-Harvested Jamun (Black Plum) (Pure)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1520188740392-665a13613329?auto=format&fit=crop&w=800&q=80","Unsplash / Ripe Purple Plums","https://www.google.com/search?q=Wild-Harvested%20Jamun%20(Black%20Plum)%20(Pure)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Wild-Harvested%20Jamun%20(Black%20Plum)%20(Pure)%20food&tbm=isch"", ""View Image"")"
"wood_apple__bael_","Wood Apple (Bael)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1560806887-1e4cd0b6cbd6?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Crisp Apple","https://www.google.com/search?q=Wood%20Apple%20(Bael)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Wood%20Apple%20(Bael)%20food&tbm=isch"", ""View Image"")"
"wood_apple__bael__var_1381","Fresh Organic Wood Apple (Bael)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1560806887-1e4cd0b6cbd6?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Crisp Apple","https://www.google.com/search?q=Fresh%20Organic%20Wood%20Apple%20(Bael)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Fresh%20Organic%20Wood%20Apple%20(Bael)%20food&tbm=isch"", ""View Image"")"
"wood_apple__bael__var_1382","Sun-Dried Wood Apple (Bael) (Dried)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1560806887-1e4cd0b6cbd6?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Crisp Apple","https://www.google.com/search?q=Sun-Dried%20Wood%20Apple%20(Bael)%20(Dried)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Sun-Dried%20Wood%20Apple%20(Bael)%20(Dried)%20food&tbm=isch"", ""View Image"")"
"wood_apple__bael__var_1383","Himalayan Grade Wood Apple (Bael) (Special)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1560806887-1e4cd0b6cbd6?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Crisp Apple","https://www.google.com/search?q=Himalayan%20Grade%20Wood%20Apple%20(Bael)%20(Special)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Himalayan%20Grade%20Wood%20Apple%20(Bael)%20(Special)%20food&tbm=isch"", ""View Image"")"
"wood_apple__bael__var_1384","South Indian Wood Apple (Bael) (Traditional)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1560806887-1e4cd0b6cbd6?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Crisp Apple","https://www.google.com/search?q=South%20Indian%20Wood%20Apple%20(Bael)%20(Traditional)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=South%20Indian%20Wood%20Apple%20(Bael)%20(Traditional)%20food&tbm=isch"", ""View Image"")"
"wood_apple__bael__var_1385","North Indian Style Wood Apple (Bael) (Spiced)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1560806887-1e4cd0b6cbd6?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Crisp Apple","https://www.google.com/search?q=North%20Indian%20Style%20Wood%20Apple%20(Bael)%20(Spiced)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=North%20Indian%20Style%20Wood%20Apple%20(Bael)%20(Spiced)%20food&tbm=isch"", ""View Image"")"
"wood_apple__bael__var_1386","Mediterranean Classic Wood Apple (Bael) (Imported)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1560806887-1e4cd0b6cbd6?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Crisp Apple","https://www.google.com/search?q=Mediterranean%20Classic%20Wood%20Apple%20(Bael)%20(Imported)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Mediterranean%20Classic%20Wood%20Apple%20(Bael)%20(Imported)%20food&tbm=isch"", ""View Image"")"
"wood_apple__bael__var_1387","Asian Specialty Wood Apple (Bael) (Select)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1560806887-1e4cd0b6cbd6?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Crisp Apple","https://www.google.com/search?q=Asian%20Specialty%20Wood%20Apple%20(Bael)%20(Select)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Asian%20Specialty%20Wood%20Apple%20(Bael)%20(Select)%20food&tbm=isch"", ""View Image"")"
"wood_apple__bael__var_1388","European Heirloom Wood Apple (Bael) (Artisanal)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1560806887-1e4cd0b6cbd6?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Crisp Apple","https://www.google.com/search?q=European%20Heirloom%20Wood%20Apple%20(Bael)%20(Artisanal)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=European%20Heirloom%20Wood%20Apple%20(Bael)%20(Artisanal)%20food&tbm=isch"", ""View Image"")"
"wood_apple__bael__var_1389","Farm-Fresh Premium Wood Apple (Bael) (A-Grade)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1560806887-1e4cd0b6cbd6?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Crisp Apple","https://www.google.com/search?q=Farm-Fresh%20Premium%20Wood%20Apple%20(Bael)%20(A-Grade)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Farm-Fresh%20Premium%20Wood%20Apple%20(Bael)%20(A-Grade)%20food&tbm=isch"", ""View Image"")"
"wood_apple__bael__var_1390","Wild-Harvested Wood Apple (Bael) (Pure)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1560806887-1e4cd0b6cbd6?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Crisp Apple","https://www.google.com/search?q=Wild-Harvested%20Wood%20Apple%20(Bael)%20(Pure)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Wild-Harvested%20Wood%20Apple%20(Bael)%20(Pure)%20food&tbm=isch"", ""View Image"")"
"kiwi__gold_","Kiwi (Gold)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1585059819970-313686321946?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Green Kiwi Slices","https://www.google.com/search?q=Kiwi%20(Gold)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Kiwi%20(Gold)%20food&tbm=isch"", ""View Image"")"
"kiwi__gold__var_1391","Fresh Organic Kiwi (Gold)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1585059819970-313686321946?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Green Kiwi Slices","https://www.google.com/search?q=Fresh%20Organic%20Kiwi%20(Gold)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Fresh%20Organic%20Kiwi%20(Gold)%20food&tbm=isch"", ""View Image"")"
"kiwi__gold__var_1392","Sun-Dried Kiwi (Gold) (Dried)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1585059819970-313686321946?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Green Kiwi Slices","https://www.google.com/search?q=Sun-Dried%20Kiwi%20(Gold)%20(Dried)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Sun-Dried%20Kiwi%20(Gold)%20(Dried)%20food&tbm=isch"", ""View Image"")"
"kiwi__gold__var_1393","Himalayan Grade Kiwi (Gold) (Special)","fruits","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1585059819970-313686321946?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Green Kiwi Slices","https://www.google.com/search?q=Himalayan%20Grade%20Kiwi%20(Gold)%20(Special)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Himalayan%20Grade%20Kiwi%20(Gold)%20(Special)%20food&tbm=isch"", ""View Image"")"
